Date,Open,High,Low,Close
12/22/2014 6:16:00 PM,120.1375,120.1385,120.122,120.1375
12/22/2014 6:18:00 PM,120.138,120.145,120.1375,120.144
12/22/2014 6:20:00 PM,120.1435,120.1855,120.1425,120.176
12/22/2014 6:22:00 PM,120.1765,120.1775,120.1715,120.1775
12/22/2014 6:24:00 PM,120.177,120.179,120.176,120.1775
12/22/2014 6:26:00 PM,120.178,120.178,120.1645,120.174
12/22/2014 6:28:00 PM,120.1735,120.176,120.1685,120.1705
12/22/2014 6:30:00 PM,120.17,120.1705,120.1485,120.153
12/22/2014 6:32:00 PM,120.1535,120.1545,120.1445,120.1445
12/22/2014 6:34:00 PM,120.145,120.156,120.142,120.1555
12/22/2014 6:36:00 PM,120.156,120.175,120.1545,120.1655
12/22/2014 6:38:00 PM,120.166,120.1735,120.1605,120.165
12/22/2014 6:40:00 PM,120.1655,120.175,120.1635,120.173
12/22/2014 6:42:00 PM,120.1735,120.1855,120.1695,120.177
12/22/2014 6:44:00 PM,120.1765,120.184,120.17,120.1775
12/22/2014 6:46:00 PM,120.178,120.1805,120.1735,120.1735
12/22/2014 6:48:00 PM,120.173,120.1765,120.167,120.1705
12/22/2014 6:50:00 PM,120.17,120.1715,120.139,120.1585
12/22/2014 6:52:00 PM,120.1615,120.1745,120.146,120.1655
12/22/2014 6:54:00 PM,120.165,120.1665,120.1555,120.157
12/22/2014 6:56:00 PM,120.1575,120.1835,120.155,120.1615
12/22/2014 6:58:00 PM,120.162,120.1675,120.1585,120.1675
12/22/2014 7:00:00 PM,120.167,120.1675,120.1485,120.1555
12/22/2014 7:02:00 PM,120.155,120.163,120.1525,120.1545
12/22/2014 7:04:00 PM,120.154,120.156,120.13,120.136
12/22/2014 7:06:00 PM,120.1365,120.1415,120.1325,120.1345
12/22/2014 7:08:00 PM,120.135,120.137,120.127,120.1305
12/22/2014 7:10:00 PM,120.131,120.131,120.1225,120.127
12/22/2014 7:12:00 PM,120.128,120.1435,120.127,120.1375
12/22/2014 7:14:00 PM,120.138,120.144,120.1305,120.1365
12/22/2014 7:16:00 PM,120.137,120.1425,120.1245,120.125
12/22/2014 7:18:00 PM,120.1255,120.1265,120.1035,120.1055
12/22/2014 7:20:00 PM,120.1065,120.1305,120.1055,120.125
12/22/2014 7:22:00 PM,120.1255,120.1415,120.116,120.14
12/22/2014 7:24:00 PM,120.141,120.151,120.13,120.131
12/22/2014 7:26:00 PM,120.1315,120.149,120.1295,120.1455
12/22/2014 7:28:00 PM,120.1445,120.147,120.1415,120.143
12/22/2014 7:30:00 PM,120.1435,120.146,120.1285,120.144
12/22/2014 7:32:00 PM,120.1445,120.1465,120.13,120.1325
12/22/2014 7:34:00 PM,120.133,120.133,120.1235,120.126
12/22/2014 7:36:00 PM,120.1255,120.126,120.0795,120.102
12/22/2014 7:38:00 PM,120.1015,120.116,120.1005,120.115
12/22/2014 7:40:00 PM,120.1155,120.1165,120.1105,120.1155
12/22/2014 7:42:00 PM,120.115,120.117,120.1025,120.1025
12/22/2014 7:44:00 PM,120.103,120.103,120.094,120.094
12/22/2014 7:46:00 PM,120.0945,120.114,120.094,120.111
12/22/2014 7:48:00 PM,120.1115,120.13,120.11,120.112
12/22/2014 7:50:00 PM,120.1125,120.1315,120.111,120.1295
12/22/2014 7:52:00 PM,120.129,120.1325,120.1085,120.11
12/22/2014 7:54:00 PM,120.1115,120.1115,120.1,120.109
12/22/2014 7:56:00 PM,120.1085,120.109,120.095,120.1005
12/22/2014 7:58:00 PM,120.1,120.127,120.096,120.108
12/22/2014 8:00:00 PM,120.109,120.113,120.1075,120.1095
12/22/2014 8:02:00 PM,120.11,120.116,120.1085,120.1145
12/22/2014 8:04:00 PM,120.114,120.1205,120.1045,120.1065
12/22/2014 8:06:00 PM,120.1075,120.115,120.0945,120.109
12/22/2014 8:08:00 PM,120.1085,120.1235,120.1085,120.12
12/22/2014 8:10:00 PM,120.1195,120.1215,120.1185,120.12
12/22/2014 8:12:00 PM,120.1195,120.121,120.1185,120.1185
12/22/2014 8:14:00 PM,120.119,120.121,120.1185,120.121
12/22/2014 8:16:00 PM,120.1205,120.121,120.108,120.11
12/22/2014 8:18:00 PM,120.109,120.127,120.108,120.124
