Date,Open,High,Low,Close
12/23/2014 12:02:00 AM,1.55922,1.55922,1.55916,1.55918
12/23/2014 12:04:00 AM,1.55917,1.55924,1.55917,1.55918
12/23/2014 12:06:00 AM,1.55918,1.55918,1.55909,1.55911
12/23/2014 12:08:00 AM,1.5591,1.55911,1.55905,1.55907
12/23/2014 12:10:00 AM,1.55908,1.5591,1.55904,1.55906
12/23/2014 12:12:00 AM,1.55907,1.55909,1.55886,1.55891
12/23/2014 12:14:00 AM,1.55892,1.55896,1.55887,1.55888
12/23/2014 12:16:00 AM,1.55888,1.55889,1.55885,1.55888
12/23/2014 12:18:00 AM,1.55888,1.5589,1.55878,1.55878
12/23/2014 12:20:00 AM,1.55879,1.55888,1.55878,1.55882
12/23/2014 12:22:00 AM,1.55881,1.55882,1.55875,1.55882
12/23/2014 12:24:00 AM,1.55881,1.55882,1.55879,1.5588
12/23/2014 12:26:00 AM,1.5588,1.55886,1.55879,1.55886
12/23/2014 12:28:00 AM,1.55886,1.55887,1.55885,1.55886
12/23/2014 12:30:00 AM,1.55887,1.55888,1.55884,1.55888
12/23/2014 12:32:00 AM,1.55888,1.55889,1.55886,1.55888
12/23/2014 12:34:00 AM,1.55888,1.5589,1.55886,1.55888
12/23/2014 12:36:00 AM,1.55888,1.55891,1.55886,1.55888
12/23/2014 12:38:00 AM,1.55888,1.55889,1.55878,1.55879
12/23/2014 12:40:00 AM,1.5588,1.5588,1.5586,1.55861
12/23/2014 12:42:00 AM,1.5586,1.5587,1.55848,1.55852
12/23/2014 12:44:00 AM,1.55852,1.55858,1.55826,1.55837
12/23/2014 12:46:00 AM,1.55838,1.55844,1.55828,1.5584
12/23/2014 12:48:00 AM,1.55839,1.55848,1.55836,1.55841
12/23/2014 12:50:00 AM,1.5584,1.55856,1.5584,1.55846
12/23/2014 12:52:00 AM,1.55848,1.55853,1.55843,1.55843
12/23/2014 12:54:00 AM,1.55844,1.55846,1.55818,1.55824
12/23/2014 12:56:00 AM,1.55822,1.55837,1.5582,1.55836
12/23/2014 12:58:00 AM,1.55836,1.55839,1.55826,1.55838
12/23/2014 1:00:00 AM,1.55838,1.55856,1.55834,1.55841
12/23/2014 1:02:00 AM,1.55842,1.55866,1.55838,1.55862
12/23/2014 1:04:00 AM,1.55862,1.55866,1.5586,1.55861
12/23/2014 1:06:00 AM,1.55862,1.55862,1.55856,1.55858
12/23/2014 1:08:00 AM,1.55859,1.55861,1.55851,1.55853
12/23/2014 1:10:00 AM,1.55852,1.55856,1.55844,1.55854
12/23/2014 1:12:00 AM,1.55853,1.55862,1.55852,1.5586
12/23/2014 1:14:00 AM,1.55861,1.55864,1.55855,1.55862
12/23/2014 1:16:00 AM,1.55862,1.55866,1.55862,1.55864
12/23/2014 1:18:00 AM,1.55864,1.55886,1.55864,1.55881
12/23/2014 1:20:00 AM,1.55882,1.55884,1.55875,1.55878
12/23/2014 1:22:00 AM,1.55878,1.5588,1.55851,1.55852
12/23/2014 1:24:00 AM,1.55852,1.55852,1.55842,1.55848
12/23/2014 1:26:00 AM,1.55847,1.55849,1.55837,1.5584
12/23/2014 1:28:00 AM,1.5584,1.5585,1.55839,1.55846
12/23/2014 1:30:00 AM,1.55846,1.55865,1.55829,1.5586
12/23/2014 1:32:00 AM,1.55861,1.55865,1.55854,1.55863
12/23/2014 1:34:00 AM,1.55864,1.55864,1.55859,1.55864
12/23/2014 1:36:00 AM,1.55864,1.55864,1.55854,1.55855
12/23/2014 1:38:00 AM,1.55856,1.55858,1.55836,1.55838
12/23/2014 1:40:00 AM,1.55838,1.55846,1.55838,1.5584
12/23/2014 1:42:00 AM,1.5584,1.55862,1.5584,1.55862
12/23/2014 1:44:00 AM,1.55862,1.55872,1.55862,1.55866
12/23/2014 1:46:00 AM,1.55867,1.55891,1.55852,1.55891
12/23/2014 1:48:00 AM,1.5589,1.55902,1.5589,1.559
12/23/2014 1:50:00 AM,1.559,1.5591,1.559,1.55908
12/23/2014 1:52:00 AM,1.55909,1.55926,1.55908,1.55918
12/23/2014 1:54:00 AM,1.55918,1.55928,1.55906,1.55908
12/23/2014 1:56:00 AM,1.55908,1.5592,1.55906,1.55916
12/23/2014 1:58:00 AM,1.55916,1.55924,1.5591,1.55914
12/23/2014 2:00:00 AM,1.55915,1.55916,1.55876,1.55879
12/23/2014 2:02:00 AM,1.55878,1.559,1.55874,1.559
12/23/2014 2:04:00 AM,1.559,1.559,1.55828,1.55862
12/23/2014 2:06:00 AM,1.55863,1.55863,1.5583,1.55848
12/23/2014 2:08:00 AM,1.55847,1.55861,1.55834,1.55858
12/23/2014 2:10:00 AM,1.55858,1.55898,1.55846,1.55898
12/23/2014 2:12:00 AM,1.559,1.55914,1.55896,1.5591
12/23/2014 2:14:00 AM,1.5591,1.55911,1.55876,1.55877
12/23/2014 2:16:00 AM,1.55878,1.55879,1.55836,1.55836
12/23/2014 2:18:00 AM,1.55836,1.55853,1.55828,1.55853
12/23/2014 2:20:00 AM,1.55852,1.55864,1.5584,1.55855
12/23/2014 2:22:00 AM,1.55854,1.55862,1.55845,1.55848
12/23/2014 2:24:00 AM,1.55849,1.55863,1.55848,1.5586
12/23/2014 2:26:00 AM,1.55859,1.55877,1.55857,1.55876
12/23/2014 2:28:00 AM,1.55876,1.55893,1.55874,1.55888
12/23/2014 2:30:00 AM,1.55888,1.55976,1.55888,1.55972
12/23/2014 2:32:00 AM,1.55972,1.55973,1.55951,1.55962
12/23/2014 2:34:00 AM,1.55961,1.55982,1.55961,1.55974
12/23/2014 2:36:00 AM,1.55974,1.56004,1.55974,1.56002
12/23/2014 2:38:00 AM,1.56002,1.56004,1.5597,1.55972
12/23/2014 2:40:00 AM,1.55971,1.55978,1.55968,1.55968
12/23/2014 2:42:00 AM,1.55968,1.55968,1.55934,1.55935
12/23/2014 2:44:00 AM,1.55936,1.5595,1.55933,1.55948
12/23/2014 2:46:00 AM,1.55949,1.55952,1.55883,1.55901
12/23/2014 2:48:00 AM,1.55902,1.55926,1.55899,1.55926
12/23/2014 2:50:00 AM,1.55925,1.55928,1.55876,1.55912
12/23/2014 2:52:00 AM,1.5591,1.55912,1.55893,1.55896
12/23/2014 2:54:00 AM,1.55897,1.559,1.55865,1.55865
12/23/2014 2:56:00 AM,1.55866,1.55871,1.55849,1.5585
12/23/2014 2:58:00 AM,1.5585,1.55851,1.55824,1.5583
12/23/2014 3:00:00 AM,1.55829,1.5583,1.5582,1.55827
12/23/2014 3:02:00 AM,1.55826,1.55827,1.55801,1.55801
12/23/2014 3:04:00 AM,1.55802,1.55856,1.55788,1.55854
12/23/2014 3:06:00 AM,1.55854,1.55882,1.55848,1.55851
12/23/2014 3:08:00 AM,1.5585,1.55851,1.5581,1.55834
12/23/2014 3:10:00 AM,1.55834,1.55839,1.55815,1.55816
12/23/2014 3:12:00 AM,1.55816,1.55822,1.5579,1.5579
12/23/2014 3:14:00 AM,1.55791,1.55804,1.5579,1.55804
12/23/2014 3:16:00 AM,1.55804,1.55804,1.55782,1.55784
12/23/2014 3:18:00 AM,1.55784,1.55844,1.55784,1.5584
12/23/2014 3:20:00 AM,1.5584,1.55874,1.55798,1.55802
12/23/2014 3:22:00 AM,1.55802,1.55836,1.55796,1.55832
12/23/2014 3:24:00 AM,1.55831,1.55928,1.55827,1.55868
12/23/2014 3:26:00 AM,1.55868,1.55911,1.55866,1.5587
12/23/2014 3:28:00 AM,1.55869,1.55906,1.55862,1.5589
12/23/2014 3:30:00 AM,1.55891,1.55898,1.55862,1.55862
12/23/2014 3:32:00 AM,1.55863,1.55866,1.55842,1.55848
12/23/2014 3:34:00 AM,1.55848,1.55898,1.55848,1.55856
12/23/2014 3:36:00 AM,1.55856,1.55868,1.55843,1.55863
12/23/2014 3:38:00 AM,1.55864,1.5595,1.55856,1.55944
12/23/2014 3:40:00 AM,1.55944,1.55945,1.55883,1.55888
12/23/2014 3:42:00 AM,1.5589,1.55905,1.55862,1.55892
12/23/2014 3:44:00 AM,1.55892,1.55918,1.55885,1.55893
12/23/2014 3:46:00 AM,1.55892,1.55909,1.55862,1.55909
12/23/2014 3:48:00 AM,1.55908,1.55909,1.55896,1.559
12/23/2014 3:50:00 AM,1.559,1.55942,1.55896,1.55916
12/23/2014 3:52:00 AM,1.55916,1.55936,1.55906,1.55916
12/23/2014 3:54:00 AM,1.55916,1.55916,1.55902,1.55902
12/23/2014 3:56:00 AM,1.55902,1.55972,1.559,1.55964
12/23/2014 3:58:00 AM,1.55965,1.55966,1.55898,1.55924
12/23/2014 4:00:00 AM,1.55923,1.55924,1.55882,1.55886
12/23/2014 4:02:00 AM,1.55887,1.56022,1.55884,1.56011
12/23/2014 4:04:00 AM,1.56012,1.56022,1.55996,1.56012
12/23/2014 4:06:00 AM,1.56012,1.56084,1.56004,1.56004
12/23/2014 4:08:00 AM,1.56004,1.56006,1.55976,1.56
12/23/2014 4:10:00 AM,1.56,1.56041,1.55998,1.56
12/23/2014 4:12:00 AM,1.55999,1.56001,1.55913,1.55924
12/23/2014 4:14:00 AM,1.55925,1.55926,1.55876,1.55879
12/23/2014 4:16:00 AM,1.55878,1.55895,1.55845,1.55856
12/23/2014 4:18:00 AM,1.55856,1.55878,1.55854,1.55871
12/23/2014 4:20:00 AM,1.5587,1.55903,1.55863,1.5589
12/23/2014 4:22:00 AM,1.55889,1.55892,1.55862,1.5587
12/23/2014 4:24:00 AM,1.55869,1.55891,1.55862,1.55891
12/23/2014 4:26:00 AM,1.5589,1.55894,1.55862,1.55862
12/23/2014 4:28:00 AM,1.55862,1.55868,1.55828,1.55864
12/23/2014 4:30:00 AM,1.55864,1.55929,1.55828,1.55914
12/23/2014 4:32:00 AM,1.55916,1.55916,1.55648,1.55698
12/23/2014 4:34:00 AM,1.55698,1.55708,1.55512,1.55619
12/23/2014 4:36:00 AM,1.55618,1.55654,1.55548,1.55606
12/23/2014 4:38:00 AM,1.55605,1.55663,1.55584,1.55584
12/23/2014 4:40:00 AM,1.55585,1.55655,1.55564,1.55642
12/23/2014 4:42:00 AM,1.55641,1.5568,1.55624,1.55677
12/23/2014 4:44:00 AM,1.55678,1.55702,1.55659,1.55662
12/23/2014 4:46:00 AM,1.55662,1.55663,1.55612,1.55626
12/23/2014 4:48:00 AM,1.55626,1.55637,1.55594,1.55637
12/23/2014 4:50:00 AM,1.55638,1.55652,1.55637,1.5565
12/23/2014 4:52:00 AM,1.5565,1.55654,1.55647,1.55652
12/23/2014 4:54:00 AM,1.55652,1.55682,1.55652,1.55672
12/23/2014 4:56:00 AM,1.55672,1.55674,1.55651,1.55671
12/23/2014 4:58:00 AM,1.55672,1.55702,1.55652,1.55698
12/23/2014 5:00:00 AM,1.55698,1.55764,1.55698,1.5576
12/23/2014 5:02:00 AM,1.55762,1.55768,1.55726,1.55744
12/23/2014 5:04:00 AM,1.55744,1.55765,1.55741,1.5576
12/23/2014 5:06:00 AM,1.5576,1.55767,1.5574,1.55749
12/23/2014 5:08:00 AM,1.5575,1.5575,1.5574,1.55746
12/23/2014 5:10:00 AM,1.55746,1.55766,1.55732,1.55759
12/23/2014 5:12:00 AM,1.5576,1.55766,1.55745,1.55758
12/23/2014 5:14:00 AM,1.55756,1.55758,1.55732,1.5575
12/23/2014 5:16:00 AM,1.5575,1.55758,1.55704,1.55709
12/23/2014 5:18:00 AM,1.5571,1.5573,1.55709,1.5572
12/23/2014 5:20:00 AM,1.5572,1.55748,1.55714,1.55716
12/23/2014 5:22:00 AM,1.55716,1.55716,1.55664,1.55669
12/23/2014 5:24:00 AM,1.55668,1.55678,1.55664,1.55675
12/23/2014 5:26:00 AM,1.55674,1.55708,1.5567,1.55707
12/23/2014 5:28:00 AM,1.55706,1.55707,1.55682,1.55688
12/23/2014 5:30:00 AM,1.55688,1.55696,1.55678,1.55692
12/23/2014 5:32:00 AM,1.55692,1.55703,1.55688,1.557
12/23/2014 5:34:00 AM,1.55699,1.5571,1.55698,1.55702
12/23/2014 5:36:00 AM,1.55701,1.55702,1.55658,1.55664
12/23/2014 5:38:00 AM,1.55664,1.55666,1.55636,1.55658
12/23/2014 5:40:00 AM,1.55658,1.55701,1.55658,1.55675
12/23/2014 5:42:00 AM,1.55676,1.55697,1.55658,1.5568
12/23/2014 5:44:00 AM,1.55681,1.55691,1.5568,1.55686
12/23/2014 5:46:00 AM,1.55686,1.55702,1.55638,1.55663
12/23/2014 5:48:00 AM,1.55664,1.55679,1.55663,1.55676
12/23/2014 5:50:00 AM,1.55676,1.55686,1.55662,1.55666
12/23/2014 5:52:00 AM,1.55666,1.55667,1.55646,1.55665
12/23/2014 5:54:00 AM,1.55666,1.55668,1.55645,1.55662
12/23/2014 5:56:00 AM,1.55662,1.55689,1.55656,1.55686
12/23/2014 5:58:00 AM,1.55684,1.55719,1.55672,1.55719
12/23/2014 6:00:00 AM,1.55718,1.55719,1.55694,1.55698
12/23/2014 6:02:00 AM,1.55698,1.55701,1.55641,1.55642
12/23/2014 6:04:00 AM,1.55642,1.5565,1.55638,1.55643
12/23/2014 6:06:00 AM,1.55644,1.55644,1.556,1.55602
12/23/2014 6:08:00 AM,1.55602,1.55603,1.5557,1.55584
12/23/2014 6:10:00 AM,1.55584,1.55597,1.5554,1.55584
12/23/2014 6:12:00 AM,1.55585,1.55634,1.55576,1.55608
12/23/2014 6:14:00 AM,1.55608,1.55641,1.55603,1.55631
12/23/2014 6:16:00 AM,1.55632,1.5564,1.5549,1.55524
12/23/2014 6:18:00 AM,1.55524,1.55525,1.55456,1.55456
12/23/2014 6:20:00 AM,1.55456,1.55487,1.55454,1.55464
12/23/2014 6:22:00 AM,1.55464,1.55499,1.55371,1.55487
12/23/2014 6:24:00 AM,1.55488,1.55537,1.55487,1.5553
12/23/2014 6:26:00 AM,1.5553,1.55575,1.55504,1.55574
12/23/2014 6:28:00 AM,1.55574,1.55578,1.55542,1.55543
12/23/2014 6:30:00 AM,1.55544,1.55564,1.55542,1.55557
12/23/2014 6:32:00 AM,1.55556,1.55576,1.55516,1.5557
12/23/2014 6:34:00 AM,1.55569,1.55588,1.55564,1.55579
12/23/2014 6:36:00 AM,1.55578,1.55618,1.55576,1.55599
12/23/2014 6:38:00 AM,1.55598,1.55624,1.55586,1.5562
12/23/2014 6:40:00 AM,1.5562,1.55648,1.55585,1.55592
12/23/2014 6:42:00 AM,1.55591,1.55621,1.55582,1.55582
12/23/2014 6:44:00 AM,1.55581,1.5559,1.55562,1.5559
12/23/2014 6:46:00 AM,1.55589,1.55601,1.55564,1.55564
12/23/2014 6:48:00 AM,1.55565,1.55592,1.55564,1.5558
12/23/2014 6:50:00 AM,1.5558,1.55627,1.5558,1.55618
12/23/2014 6:52:00 AM,1.55619,1.55634,1.55596,1.5563
12/23/2014 6:54:00 AM,1.5563,1.55701,1.5563,1.55688
12/23/2014 6:56:00 AM,1.55688,1.55702,1.55606,1.55622
12/23/2014 6:58:00 AM,1.55621,1.55622,1.55574,1.55598
12/23/2014 7:00:00 AM,1.55598,1.55598,1.55564,1.55576
12/23/2014 7:02:00 AM,1.55577,1.55584,1.55564,1.55571
12/23/2014 7:04:00 AM,1.5557,1.55579,1.55557,1.55558
12/23/2014 7:06:00 AM,1.55558,1.55576,1.55522,1.55576
12/23/2014 7:08:00 AM,1.55576,1.55647,1.55576,1.55647
